hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
HCGH,2021-04-29,21,17,3,3,18,2,1
HCGH,2021-04-30,21,16,4,4,17,1,0
HCGH,2021-05-01,22,17,6,6,16,3,0
HCGH,2021-05-02,19,14,6,6,13,1,0
HCGH,2021-05-03,17,13,3,3,14,1,0
HCGH,2021-05-04,15,12,3,3,12,5,0
HCGH,2021-05-05,20,15,3,3,17,5,0
HCGH,2021-05-06,28,23,2,2,26,6,0
HCGH,2021-05-07,23,19,3,3,20,1,0
HCGH,2021-05-08,21,16,3,3,18,3,0
HCGH,2021-05-09,22,17,5,5,17,0,0
HCGH,2021-05-10,20,15,4,4,16,2,0
HCGH,2021-05-11,20,14,3,3,17,3,0
HCGH,2021-05-12,17,12,2,2,15,0,0
HCGH,2021-05-13,13,9,3,3,10,1,0
HCGH,2021-05-14,11,6,3,3,8,2,0
HCGH,2021-05-15,15,10,1,1,14,0,0
HCGH,2021-05-16,13,10,1,1,12,1,0
HCGH,2021-05-17,13,10,1,1,12,1,0
HCGH,2021-05-18,13,9,2,2,11,0,0
HCGH,2021-05-19,10,7,2,2,8,2,0
HCGH,2021-05-20,8,6,0,0,8,2,0
HCGH,2021-05-21,9,8,0,0,9,0,0
HCGH,2021-05-22,13,11,0,0,13,2,0
HCGH,2021-05-23,15,13,0,0,15,2,0
HCGH,2021-05-24,15,11,2,2,13,4,0
HCGH,2021-05-25,17,13,2,2,15,0,0
HCGH,2021-05-26,16,12,1,1,15,1,0
HCGH,2021-05-27,13,8,1,1,12,1,0
HCGH,2021-05-28,12,8,1,1,11,0,0
HCGH,2021-05-29,12,8,1,1,11,2,0
HCGH,2021-05-30,13,9,1,1,12,0,0
HCGH,2021-05-31,13,9,1,1,12,1,0
HCGH,2021-06-01,13,10,2,2,11,1,0
HCGH,2021-06-02,13,10,2,2,11,1,0
HCGH,2021-06-03,13,11,2,2,11,0,0
HCGH,2021-06-04,11,9,2,2,9,1,0
HCGH,2021-06-05,10,8,2,2,8,1,0
HCGH,2021-06-06,11,9,2,2,9,0,0
HCGH,2021-06-07,9,8,3,3,6,0,0
HCGH,2021-06-08,9,8,4,4,5,2,0
HCGH,2021-06-09,11,10,3,3,8,1,0
HCGH,2021-06-10,11,10,3,3,8,0,0
HCGH,2021-06-11,8,7,1,1,7,1,0
HCGH,2021-06-12,9,8,1,1,8,0,0
HCGH,2021-06-13,9,8,1,1,8,0,0
HCGH,2021-06-14,11,9,1,1,10,2,0
HCGH,2021-06-15,8,6,1,1,7,0,0
HCGH,2021-06-16,7,5,1,1,6,0,0
HCGH,2021-06-17,7,5,1,1,6,0,0
HCGH,2021-06-18,7,5,0,0,7,0,0
HCGH,2021-06-19,9,7,0,0,9,2,0
HCGH,2021-06-20,10,8,0,0,10,1,0
HCGH,2021-06-21,11,8,0,0,11,0,0
HCGH,2021-06-22,8,4,0,0,8,0,0
HCGH,2021-06-23,6,2,0,0,6,0,0
HCGH,2021-06-24,5,1,0,0,5,0,0
HCGH,2021-06-25,5,1,0,0,5,0,0
HCGH,2021-06-26,4,0,0,0,4,0,0
HCGH,2021-06-27,4,0,0,0,4,0,0
HCGH,2021-06-28,4,0,0,0,4,0,0
HCGH,2021-06-29,4,0,0,0,4,1,0
HCGH,2021-06-30,4,1,0,0,4,0,0
HCGH,2021-07-01,4,1,0,0,4,1,0
HCGH,2021-07-02,4,2,0,0,4,1,0
HCGH,2021-07-03,3,0,0,0,3,0,0
HCGH,2021-07-04,3,0,0,0,3,1,0
HCGH,2021-07-05,4,1,0,0,4,0,0
HCGH,2021-07-06,4,1,0,0,4,0,0
HCGH,2021-07-07,4,1,0,0,4,0,0
HCGH,2021-07-08,2,0,0,0,2,1,0
HCGH,2021-07-09,3,1,0,0,3,0,0
HCGH,2021-07-10,3,0,0,0,3,0,0
HCGH,2021-07-11,3,0,0,0,3,0,0
HCGH,2021-07-12,4,1,0,0,4,1,0
HCGH,2021-07-13,1,0,0,0,1,0,0
HCGH,2021-07-14,2,1,0,0,2,0,0
HCGH,2021-07-15,1,0,0,0,1,0,0
HCGH,2021-07-16,1,0,0,0,1,0,0
HCGH,2021-07-19,0,0,0,0,0,0,0
HCGH,2021-07-20,1,1,0,0,1,0,0
HCGH,2021-07-21,1,1,0,0,1,0,0
HCGH,2021-07-22,1,1,0,0,1,0,0
HCGH,2021-07-23,2,2,0,0,2,0,0
HCGH,2021-07-24,2,2,0,0,2,0,0
HCGH,2021-07-25,6,6,0,0,6,5,0
HCGH,2021-07-26,6,6,3,3,3,1,0
HCGH,2021-07-27,6,6,3,3,3,0,0
HCGH,2021-07-28,5,5,4,4,1,1,0
HCGH,2021-07-29,6,6,3,3,3,1,0
HCGH,2021-07-30,7,7,2,2,5,2,0
HCGH,2021-07-31,7,7,3,3,4,0,0
HCGH,2021-08-01,6,6,4,4,2,0,0
HCGH,2021-08-02,6,6,4,4,2,2,0
HCGH,2021-08-03,8,8,3,3,5,4,0
HCGH,2021-08-04,9,9,2,2,7,3,0
HCGH,2021-08-05,9,9,3,3,6,2,0
HCGH,2021-08-06,9,9,3,3,6,0,0
HCGH,2021-08-07,6,6,4,4,2,0,0
HCGH,2021-08-08,8,8,4,4,4,1,0
HCGH,2021-08-09,8,8,3,3,5,2,0
HCGH,2021-08-10,7,7,2,2,5,5,0
HCGH,2021-08-11,9,8,2,2,7,2,0
HCGH,2021-08-12,12,11,4,4,8,3,0
HCGH,2021-08-13,13,12,5,5,8,2,0
HCGH,2021-08-14,10,9,4,4,6,2,0
HCGH,2021-08-15,11,11,5,5,6,1,0
HCGH,2021-08-16,11,11,6,6,5,2,0
HCGH,2021-08-17,12,12,4,4,8,0,0
HCGH,2021-08-18,8,8,4,4,4,1,0
HCGH,2021-08-19,8,8,4,4,4,1,0
HCGH,2021-08-20,10,10,4,4,6,3,0
HCGH,2021-08-21,12,12,4,4,8,1,0
HCGH,2021-08-22,13,13,5,5,8,3,0
HCGH,2021-08-23,15,15,4,4,11,3,0
HCGH,2021-08-24,15,15,3,3,12,1,0
HCGH,2021-08-25,14,13,3,3,11,1,0
HCGH,2021-08-26,14,13,3,3,11,1,0
HCGH,2021-08-27,14,13,3,3,11,3,0
HCGH,2021-08-28,15,13,4,4,11,0,0
HCGH,2021-08-29,13,11,5,5,8,0,0
HCGH,2021-08-30,15,13,6,6,9,2,0
HCGH,2021-08-31,17,15,6,6,11,3,0
HCGH,2021-09-01,17,16,6,6,11,1,0
HCGH,2021-09-02,15,13,7,7,8,1,0
HCGH,2021-09-03,15,13,5,5,10,1,0
HCGH,2021-09-04,15,12,5,5,10,3,0
HCGH,2021-09-05,18,15,5,5,13,3,0
HCGH,2021-09-06,18,15,5,5,13,3,0
HCGH,2021-09-07,19,17,7,7,12,2,0
HCGH,2021-09-08,17,15,5,5,12,3,1
HCGH,2021-09-09,15,13,2,2,13,2,0
HCGH,2021-09-10,16,13,5,5,11,3,0
HCGH,2021-09-11,16,13,4,4,12,0,0
HCGH,2021-09-12,15,12,4,4,11,0,0
HCGH,2021-09-13,12,9,4,4,8,1,0
HCGH,2021-09-14,13,10,4,4,9,1,0
HCGH,2021-09-15,11,8,5,5,6,3,0
HCGH,2021-09-16,11,10,6,6,5,1,0
HCGH,2021-09-17,9,8,7,7,2,0,0
HCGH,2021-09-18,10,8,7,7,3,2,0
HCGH,2021-09-19,10,8,6,6,4,1,0
HCGH,2021-09-20,11,9,5,5,6,0,0
HCGH,2021-09-21,13,9,6,6,7,0,0
HCGH,2021-09-22,13,9,7,7,6,1,0
HCGH,2021-09-23,11,8,6,6,5,2,0
HCGH,2021-09-24,7,4,5,5,2,1,0
HCGH,2021-09-25,6,3,4,4,2,1,0
HCGH,2021-09-26,8,5,4,4,4,3,0
HCGH,2021-09-27,11,8,6,6,5,1,0
HCGH,2021-09-28,10,7,6,6,4,2,0
HCGH,2021-09-29,11,8,7,7,4,3,0
HCGH,2021-09-30,10,8,5,5,5,2,0
HCGH,2021-10-01,14,12,7,7,7,2,0
HCGH,2021-10-02,15,11,7,7,8,0,0
HCGH,2021-10-03,14,10,6,6,8,2,0
HCGH,2021-10-04,16,12,6,6,10,1,0
HCGH,2021-10-05,15,12,6,6,9,1,0
HCGH,2021-10-06,14,11,5,5,9,1,0
HCGH,2021-10-07,14,10,4,4,10,0,0
HCGH,2021-10-08,10,6,5,5,5,3,0
HCGH,2021-10-09,13,9,6,6,7,2,0
HCGH,2021-10-10,14,10,5,5,9,1,0
HCGH,2021-10-11,12,8,5,5,7,1,0
HCGH,2021-10-12,10,4,4,4,6,0,0
HCGH,2021-10-13,11,7,4,4,7,2,0
HCGH,2021-10-14,12,6,5,5,7,0,0
HCGH,2021-10-15,11,6,5,5,6,0,0
HCGH,2021-10-16,10,6,5,5,5,1,0
HCGH,2021-10-17,11,7,5,5,6,1,0
HCGH,2021-10-18,11,7,4,4,7,0,0
HCGH,2021-10-19,11,7,2,2,9,1,0
HCGH,2021-10-20,10,6,3,3,7,0,0
HCGH,2021-10-21,8,5,0,0,8,0,0
HCGH,2021-10-22,9,6,0,0,9,2,0
HCGH,2021-10-23,10,7,0,0,10,0,0
HCGH,2021-10-24,8,5,0,0,8,0,0
HCGH,2021-10-25,6,3,0,0,6,0,0
HCGH,2021-10-26,7,4,0,0,7,2,0
HCGH,2021-10-27,8,5,0,0,8,0,0
HCGH,2021-10-28,6,4,0,0,6,0,0
HCGH,2021-10-29,5,3,0,0,5,2,0
HCGH,2021-10-30,7,5,0,0,7,1,0
HCGH,2021-10-31,8,6,3,3,5,0,0
HCGH,2021-11-01,7,5,3,3,4,0,0
HCGH,2021-11-02,8,6,3,3,5,2,0
HCGH,2021-11-03,12,11,3,3,9,2,0
HCGH,2021-11-04,8,5,3,3,5,0,0
HCGH,2021-11-05,7,4,3,3,4,2,0
HCGH,2021-11-06,6,4,2,2,4,0,0
HCGH,2021-11-07,6,4,2,2,4,2,0
HCGH,2021-11-08,9,8,4,4,5,0,0
HCGH,2021-11-09,8,6,4,4,4,0,0
HCGH,2021-11-10,10,8,4,4,6,4,0
HCGH,2021-11-11,10,9,3,3,7,0,0
HCGH,2021-11-12,8,7,3,3,5,0,0
HCGH,2021-11-13,8,7,4,4,4,0,0
HCGH,2021-11-14,9,8,4,4,5,0,0
